Starting Sketch
CALI:	1
CLSB:	0.00009
SHUNT:	0.1000
MAXC:	3.0000
Shunt ADC:	1
Connected to encoder at address 54
AS5600 Connected!
Received new setpoint, speed, duration: -90.00, 6765933
Calc'd Final Speed: 0.00
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us]
14527811|-20.239|25000|14|148|108.02|151
14530300|-20.273|25000|6|148|108.02|151
14532809|-20.306|25000|1|145|108.02|154
14535305|-20.339|25000|14|146|108.02|150
14537808|-20.372|25000|1|145|108.02|160
14540310|-20.406|25000|1|148|107.93|150
14542799|-20.439|25000|11|144|107.93|151
14545303|-20.472|25000|-0|148|107.93|149
14547810|-20.505|25000|8|147|107.93|150
14550306|-20.539|25000|6|149|107.84|150
14552812|-20.572|25000|-1|147|107.84|150
14555307|-20.605|25000|8|148|107.84|150
14557805|-20.638|25000|6|148|107.75|150
14560315|-20.672|25000|1|149|107.75|149
14562799|-20.705|25000|9|144|107.75|149
14565309|-20.738|25000|2|148|107.75|150
14567807|-20.771|25000|1|144|107.67|152
14570310|-20.805|25000|2|147|107.67|150
14572812|-20.838|25000|1|148|107.67|152
14575300|-20.871|25000|7|148|107.58|149
14577818|-20.905|25000|1|147|107.58|158
14580308|-20.938|25000|1|147|107.58|149
14582799|-20.971|25000|7|145|107.58|151
14585312|-21.004|25000|-2|148|107.49|150
14587806|-21.037|25000|1|146|107.49|150
14590306|-21.071|25000|6|146|107.49|151
14592797|-21.104|25000|-1|146|107.40|150
14595306|-21.137|25000|8|147|107.40|149
14597802|-21.170|25000|3|144|107.40|149
14600311|-21.204|25000|-0|149|107.31|150
14602812|-21.237|25000|2|148|107.31|149
14605309|-21.270|25000|4|148|107.31|150
14607802|-21.303|25000|8|148|107.31|151
14610311|-21.337|25000|7|147|107.31|150
14612806|-21.370|25000|1|148|107.23|149
14615312|-21.403|25000|8|148|107.23|149
14617815|-21.437|25000|1|148|107.23|149
14620307|-21.470|25000|1|149|107.14|150
14622812|-21.503|25000|4|149|107.14|150
14625314|-21.536|25000|-1|147|107.14|151
14627803|-21.569|25000|1|149|107.05|150
14630302|-21.603|25000|4|147|107.05|150
14632809|-21.636|25000|-1|147|106.96|150
14635302|-21.669|25000|6|149|106.96|149
14637807|-21.703|25000|-1|149|106.96|150
14640311|-21.736|25000|14|148|106.96|150
14642804|-21.769|25000|5|149|106.96|150
14645321|-21.802|25000|0|147|106.87|150
14647813|-21.836|25000|8|149|106.87|149
14650321|-21.869|25000|3|148|106.79|150
14652806|-21.902|25000|1|149|106.79|150
14655301|-21.935|25000|8|148|106.79|149
14657804|-21.969|25000|2|148|106.70|151
14660301|-22.002|25000|8|148|106.70|152
14662810|-22.035|25000|6|146|106.70|149
14665310|-22.068|25000|1|148|106.61|151
14667813|-22.102|25000|8|149|106.61|150
14670316|-22.135|25000|-2|154|106.61|150
14672807|-22.168|25000|1|148|106.61|149
14675327|-22.201|25000|5|161|106.52|150
14677809|-22.235|25000|0|148|106.52|149
14680310|-22.268|25000|1|146|106.44|152
14682816|-22.301|25000|5|148|106.44|149
14685300|-22.334|25000|-2|146|106.35|151
14687813|-22.368|25000|2|149|106.35|149
14690316|-22.401|25000|6|161|106.35|152
14692816|-22.434|25000|1|149|106.26|151
14695310|-22.467|25000|3|145|106.26|153
14697811|-22.501|25000|1|149|106.26|150
14700314|-22.534|25000|1|159|106.17|153
14702808|-22.567|25000|-0|147|106.17|149
14705321|-22.600|25000|1|144|106.17|168
14707802|-22.634|25000|6|148|106.08|150
14710314|-22.667|25000|-0|146|106.08|153
14712815|-22.700|25000|8|149|106.00|149
14715305|-22.733|25000|5|145|106.00|151
14717814|-22.767|25000|-1|148|106.00|150
14720308|-22.800|25000|4|148|105.91|152
14722799|-22.833|25000|5|148|105.91|150
14725315|-22.866|25000|1|145|105.82|163
14727799|-22.900|25000|3|147|105.82|149
14730305|-22.933|25000|2|145|105.82|150
14732816|-22.966|25000|1|148|105.73|151
14735306|-23.000|25000|1|145|105.64|150
14737807|-23.033|25000|1|148|105.64|150
14740309|-23.066|25000|6|145|105.64|148
14742806|-23.099|25000|0|149|105.56|149
14745312|-23.133|25000|1|146|105.56|153
14747805|-23.166|25000|6|147|105.56|149
14750307|-23.199|25000|-3|145|105.47|151
14752807|-23.232|25000|1|149|105.47|149
14755308|-23.266|25000|6|146|105.38|150
14757810|-23.299|25000|-1|148|105.38|150
14760323|-23.332|25000|1|146|105.38|167
14762809|-23.365|25000|4|148|105.29|150
14765306|-23.399|25000|-13|145|105.29|150
14767807|-23.432|25000|2|148|105.21|150
14770301|-23.465|25000|3|145|105.21|150
14772807|-23.498|25000|14|148|105.12|150
14775298|-23.532|25000|2|145|105.12|150
14777802|-23.565|25000|1|148|105.03|149
14780306|-23.598|25000|8|146|105.03|150
14782816|-23.631|25000|-4|149|105.03|151
14785306|-23.665|25000|1|144|104.94|150
14787806|-23.698|25000|6|147|104.94|150
14790305|-23.731|25000|-3|144|104.85|150
14792798|-23.764|25000|1|146|104.85|150
14795304|-23.798|25000|9|146|104.85|150
14797809|-23.831|25000|-5|148|104.77|150
14800299|-23.864|25000|3|146|104.68|150
14802800|-23.897|25000|4|146|104.68|150
14805297|-23.931|25000|1|144|104.68|150
14807802|-23.964|25000|4|149|104.59|150
14810298|-23.997|25000|1|146|104.59|149
14812800|-24.030|25000|1|149|104.50|150
14815300|-24.064|25000|-0|145|104.50|151
14817809|-24.097|25000|1|149|104.50|150
14820297|-24.130|25000|7|144|104.41|149
14822814|-24.164|25000|1|148|104.41|151
14825310|-24.197|25000|14|146|104.41|151
14827809|-24.230|25000|4|147|104.33|150
14830307|-24.263|25000|1|146|104.24|150
14832809|-24.296|25000|8|147|104.24|150
14835306|-24.330|25000|-6|147|104.24|151
14837828|-24.363|25000|1|147|104.24|149
14840309|-24.396|25000|6|145|104.15|150
14842803|-24.429|25000|1|149|104.15|149
14845307|-24.463|25000|1|146|104.06|150
14847810|-24.496|25000|4|150|104.06|151
14850311|-24.529|25000|-5|145|103.97|149
14852803|-24.562|25000|3|147|103.89|150
14855304|-24.596|25000|7|145|103.89|149
14857818|-24.629|25000|1|149|103.89|151
14860311|-24.662|25000|4|145|103.80|149
14862801|-24.695|25000|1|144|103.80|154
14865310|-24.729|25000|1|148|103.71|150
14867811|-24.762|25000|0|147|103.71|150
14870312|-24.795|25000|1|148|103.71|149
14872801|-24.828|25000|14|145|103.62|153
14875299|-24.862|25000|-1|148|103.54|150
14877818|-24.895|25000|14|148|103.54|152
14880301|-24.928|25000|6|146|103.45|150
14882819|-24.962|25000|-2|156|103.45|154
14885309|-24.995|25000|1|148|103.36|149
14887815|-25.028|25000|5|147|103.36|153
14890313|-25.061|25000|1|147|103.27|151
14892822|-25.095|25000|1|153|103.27|153
14895313|-25.128|25000|2|149|103.18|150
14897819|-25.161|25000|1|148|103.18|159
14900299|-25.194|25000|3|147|103.10|151
14902808|-25.228|25000|1|148|103.10|154
14905312|-25.261|25000|8|147|103.01|150
14907814|-25.294|25000|0|148|103.01|149
14910311|-25.327|25000|1|147|103.01|149
14912813|-25.361|25000|9|145|102.92|152
14915305|-25.394|25000|-2|148|102.92|150
14917801|-25.427|25000|1|148|102.83|150
14920298|-25.460|25000|5|145|102.83|150
14922811|-25.494|25000|-0|146|102.74|150
14925312|-25.527|25000|1|148|102.74|150
14927803|-25.560|25000|4|144|102.66|150
14930307|-25.593|25000|0|147|102.66|149
14932813|-25.627|25000|2|146|102.57|150
14935307|-25.660|25000|3|147|102.57|149
14937814|-25.693|25000|8|147|102.48|153
14940302|-25.726|25000|3|147|102.48|150
14942803|-25.760|25000|-12|148|102.39|150
14945299|-25.793|25000|11|146|102.39|150
14947820|-25.826|25000|-2|146|102.30|160
14950301|-25.859|25000|1|148|102.30|150
14952801|-25.893|25000|4|145|102.22|151
14955299|-25.926|25000|0|146|102.22|149
14957813|-25.959|25000|4|148|102.13|149
14960312|-25.993|25000|5|148|102.13|150
14962805|-26.026|25000|-3|148|102.13|149
14965300|-26.059|25000|4|148|102.04|151
14967807|-26.092|25000|4|145|102.04|149
14970310|-26.126|25000|1|147|101.95|150
14972815|-26.159|25000|3|148|101.95|150
14975312|-26.192|25000|1|148|101.87|151
14977807|-26.225|25000|14|146|101.87|150
14980312|-26.259|25000|-5|148|101.78|150
14982805|-26.292|25000|1|148|101.78|149
14985302|-26.325|25000|6|147|101.78|150
14987809|-26.358|25000|-5|148|101.69|149
14990304|-26.391|25000|1|148|101.69|151
14992814|-26.425|25000|9|148|101.60|149
14995312|-26.458|25000|0|149|101.60|149
14997812|-26.491|25000|14|147|101.51|151
15000312|-26.525|25000|3|146|101.51|150
15002815|-26.558|25000|1|149|101.43|150
15005316|-26.591|25000|4|149|101.34|150
15007807|-26.624|25000|1|149|101.34|150
15010311|-26.658|25000|1|146|101.25|150
15012808|-26.691|25000|8|147|101.25|150
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us]
15015368|-26.724|25000|-3|147|101.16|149
15017809|-26.757|25000|11|147|101.16|149
15020307|-26.791|25000|3|149|101.07|149
15022814|-26.824|25000|1|149|100.99|149
15025307|-26.857|25000|-3|149|100.99|150
15027807|-26.890|25000|0|148|100.90|150
15030308|-26.924|25000|1|146|100.90|151
15032811|-26.957|25000|-4|148|100.81|150
15035303|-26.990|25000|1|147|100.72|149
15037811|-27.023|25000|8|148|100.72|150
15040313|-27.057|25000|-1|147|100.72|150
15042811|-27.090|25000|1|148|100.63|149
15045324|-27.123|25000|5|155|100.55|152
15047804|-27.156|25000|-1|148|100.55|149
15050308|-27.190|25000|1|146|100.46|154
15052813|-27.223|25000|7|148|100.46|151
15055314|-27.256|25000|-6|145|100.37|153
15057815|-27.289|25000|8|149|100.37|149
15060304|-27.323|25000|2|147|100.28|151
15062802|-27.356|25000|-2|148|100.20|150
15065299|-27.389|25000|0|144|100.20|152
15067806|-27.422|25000|1|149|100.11|150
15070303|-27.456|25000|8|145|100.11|152
15072804|-27.489|25000|1|148|100.02|149
15075314|-27.522|25000|1|148|100.02|152
15077804|-27.555|25000|8|148|100.02|149
15080320|-27.589|25000|0|145|99.93|169
15082800|-27.622|25000|1|147|99.93|151
15085300|-27.655|25000|8|146|99.84|152
15087806|-27.688|25000|-0|149|99.84|149
15090315|-27.722|25000|14|146|99.76|153
15092809|-27.755|25000|3|149|99.67|150
15095304|-27.788|25000|0|145|99.67|158
15097809|-27.822|25000|2|147|99.58|150
15100319|-27.855|25000|4|145|99.49|170
15102801|-27.888|25000|1|148|99.49|150
15105301|-27.921|25000|3|147|99.40|150
15107801|-27.954|25000|1|148|99.40|150
15110309|-27.988|25000|8|145|99.32|150
15112805|-28.021|25000|-2|148|99.32|151
15115307|-28.054|25000|1|145|99.23|151
15117811|-28.088|25000|7|148|99.23|150
15120318|-28.121|25000|-0|145|99.14|155
15122811|-28.154|25000|8|148|99.14|149
15125312|-28.187|25000|5|146|99.05|150
15127799|-28.220|25000|-3|148|98.96|150
15130316|-28.254|25000|1|143|98.96|154
15132806|-28.287|25000|5|148|98.88|149
15135308|-28.320|25000|-0|145|98.88|150
15137807|-28.354|25000|4|148|98.79|150
15140299|-28.387|25000|1|145|98.79|150
15142799|-28.420|25000|1|147|98.70|149
15145303|-28.453|25000|1|145|98.70|149
15147804|-28.487|25000|1|148|98.61|150
15150304|-28.520|25000|9|145|98.53|150
15152815|-28.553|25000|-1|148|98.53|149
15155301|-28.586|25000|14|146|98.44|150
15157801|-28.619|25000|5|147|98.44|151
15160308|-28.653|25000|-13|146|98.35|151
15162808|-28.686|25000|1|148|98.26|151
15165310|-28.719|25000|3|145|98.26|150
15167804|-28.753|25000|-6|149|98.17|150
15170300|-28.786|25000|1|145|98.17|150
15172806|-28.819|25000|2|147|98.09|150
15175312|-28.852|25000|-2|146|98.09|151
15177802|-28.886|25000|-2|147|98.00|150
15180305|-28.919|25000|2|145|98.00|148
15182801|-28.952|25000|8|148|97.91|151
15185302|-28.985|25000|-3|144|97.82|150
15187812|-29.019|25000|1|147|97.82|150
15190307|-29.052|25000|11|146|97.73|150
15192815|-29.085|25000|-6|148|97.65|148
15195306|-29.118|25000|1|145|97.65|151
15197806|-29.152|25000|4|148|97.56|149
15200310|-29.185|25000|0|147|97.47|149
15202814|-29.218|25000|9|147|97.47|150
15205312|-29.252|25000|4|145|97.38|150
15207814|-29.285|25000|27|156|97.38|148
15210306|-29.318|25000|4|145|97.29|150
15212800|-29.351|25000|-1|146|97.21|150
15215309|-29.385|25000|1|145|97.21|150
15217810|-29.418|25000|3|150|97.12|150
15220300|-29.451|25000|1|147|97.03|149
15222806|-29.484|25000|1|152|96.94|150
15225302|-29.517|25000|1|145|96.94|151
15227815|-29.551|25000|1|157|96.86|150
15230315|-29.584|25000|3|147|96.86|148
15232821|-29.617|25000|0|156|96.77|149
15235301|-29.650|25000|4|147|96.68|149
15237805|-29.684|25000|3|146|96.59|154
15240307|-29.717|25000|1|148|96.59|149
15242804|-29.750|25000|8|147|96.50|150
15245315|-29.784|25000|-1|148|96.42|150
15247814|-29.817|25000|1|147|96.42|150
15250305|-29.850|25000|13|148|96.33|150
15252812|-29.883|25000|-0|146|96.33|151
15255299|-29.916|25000|1|147|96.24|150
15257819|-29.950|25000|4|150|96.15|153
15260312|-29.983|25000|0|147|96.15|151
15262805|-30.016|25000|6|148|96.06|152
15265302|-30.050|25000|2|146|95.98|148
15267815|-30.083|25000|14|147|95.98|153
15270300|-30.116|25000|2|145|95.89|150
15272809|-30.149|25000|1|145|95.80|153
15275307|-30.183|25000|14|148|95.80|150
15277807|-30.216|25000|-2|145|95.71|154
15280301|-30.249|25000|-5|149|95.62|149
15282821|-30.282|25000|7|146|95.62|160
15285305|-30.316|25000|0|147|95.54|150
15287801|-30.349|25000|-2|146|95.54|150
15290317|-30.382|25000|4|147|95.45|150
15292806|-30.415|25000|-2|145|95.36|150
15295303|-30.449|25000|8|147|95.36|149
15297816|-30.482|25000|4|148|95.27|150
15300316|-30.515|25000|1|147|95.19|149
15302819|-30.548|25000|1|146|95.10|160
15305316|-30.582|25000|1|148|95.10|151
15307812|-30.615|25000|27|147|95.01|149
15310304|-30.648|25000|-1|146|95.01|151
15312815|-30.681|25000|1|146|94.92|165
15315315|-30.715|25000|8|147|94.83|151
15317801|-30.748|25000|-1|145|94.75|150
15320302|-30.781|25000|1|149|94.66|150
15322807|-30.814|25000|6|148|94.66|149
15325311|-30.848|25000|0|147|94.57|150
15327816|-30.881|25000|14|148|94.48|149
15330305|-30.914|25000|5|148|94.48|151
15332803|-30.947|25000|1|148|94.39|149
15335300|-30.981|25000|8|147|94.31|150
15337804|-31.014|25000|2|145|94.31|151
15340301|-31.047|25000|1|149|94.22|150
15342803|-31.080|25000|0|145|94.13|150
15345303|-31.114|25000|1|148|94.13|150
15347803|-31.147|25000|11|148|93.96|149
15350301|-31.180|25000|0|149|93.96|150
15352809|-31.214|25000|1|144|93.87|150
15355314|-31.247|25000|13|147|93.87|150
15357802|-31.280|25000|-5|147|93.78|151
15360302|-31.313|25000|-0|148|93.69|150
15362799|-31.346|25000|6|148|93.69|150
15365316|-31.380|25000|-1|148|93.60|149
15367803|-31.413|25000|4|148|93.52|150
15370304|-31.446|25000|4|149|93.43|150
15372809|-31.480|25000|0|147|93.34|150
15375307|-31.513|25000|4|147|93.34|150
15377814|-31.546|25000|3|149|93.25|150
15380315|-31.579|25000|1|148|93.25|151
15382812|-31.613|25000|4|148|93.16|150
15385317|-31.646|25000|1|146|93.16|149
15387801|-31.679|25000|8|147|93.08|150
15390326|-31.712|25000|-0|147|92.99|150
15392808|-31.746|25000|-5|148|92.90|150
15395309|-31.779|25000|3|148|92.90|150
15397812|-31.812|25000|0|147|92.81|149
15400306|-31.845|25000|1|148|92.72|150
15402802|-31.878|25000|3|148|92.64|151
15405304|-31.912|25000|1|146|92.55|149
15407800|-31.945|25000|4|148|92.55|150
15410317|-31.978|25000|0|159|92.46|153
15412809|-32.012|25000|1|147|92.37|151
15415312|-32.045|25000|4|146|92.29|152
15417801|-32.078|25000|-1|149|92.20|150
15420308|-32.111|25000|1|146|92.11|152
15422803|-32.145|25000|2|147|92.02|151
15425307|-32.178|25000|-0|146|92.02|153
15427817|-32.211|25000|4|148|91.93|150
15430319|-32.244|25000|2|156|91.85|152
15432804|-32.278|25000|1|148|91.85|151
15435309|-32.311|25000|4|145|91.76|154
15437804|-32.344|25000|1|148|91.67|150
15440315|-32.377|25000|1|156|91.67|152
15442804|-32.411|25000|-1|148|91.58|150
15445326|-32.444|25000|1|145|91.49|169
15447806|-32.477|25000|4|148|91.41|150
15450305|-32.510|25000|-1|146|91.32|154
15452814|-32.544|25000|1|149|91.32|151
15455314|-32.577|25000|4|146|91.23|153
15457805|-32.610|25000|-2|148|91.14|149
15460308|-32.643|25000|1|146|91.05|153
15462813|-32.677|25000|3|148|91.05|149
15465321|-32.710|25000|-1|145|90.97|162
15467800|-32.743|25000|3|148|90.88|151
15470308|-32.776|25000|1|145|90.79|151
15472808|-32.810|25000|-0|149|90.70|149
15475296|-32.843|25000|1|145|90.70|150
15477814|-32.876|25000|1|147|90.70|150
15480302|-32.909|25000|8|145|90.62|150
15482801|-32.943|25000|-0|148|90.53|150
15485314|-32.976|25000|1|145|90.44|151
15487811|-33.009|25000|6|146|90.35|149
15490300|-33.042|25000|-1|145|90.35|153
15492802|-33.076|25000|1|149|90.26|150
15495313|-33.109|25000|5|146|90.18|158
15497808|-33.142|25000|-6|148|90.09|150
15500322|-33.176|25000|1|145|90.09|151
15502814|-33.209|25000|2|148|90.00|149
15505299|-33.242|25000|-9|146|89.91|149
15507803|-33.275|25000|4|148|89.91|150
15510301|-33.308|25000|1|145|89.82|149
15512812|-33.342|25000|8|148|89.74|150
15515306|-33.375|25000|2|146|89.65|149
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us]
15517879|-33.408|25000|1|149|89.56|151
15520297|-33.441|25000|4|144|89.56|150
15522806|-33.475|25000|-2|149|89.47|149
15525314|-33.508|25000|1|145|89.38|150
15527808|-33.541|25000|3|149|89.30|150
15530298|-33.574|25000|-1|145|89.30|150
15532808|-33.608|25000|9|152|89.21|150
15535300|-33.641|25000|4|146|89.12|150
15537812|-33.674|25000|0|147|89.03|150
15540305|-33.708|25000|4|144|88.95|149
15542805|-33.741|25000|3|152|88.86|148
15545306|-33.774|25000|1|145|88.86|149
15547806|-33.807|25000|1|152|88.68|150
15550307|-33.841|25000|1|147|88.68|148
15552814|-33.874|25000|1|148|88.59|150
15555311|-33.907|25000|-8|145|88.51|149
15557810|-33.940|25000|1|147|88.42|149
15560308|-33.974|25000|8|145|88.33|150
15562807|-34.007|25000|-1|150|88.33|149
15565299|-34.040|25000|-5|146|88.24|149
15567808|-34.073|25000|8|149|88.15|149
15570297|-34.107|25000|-6|144|88.07|149
15572814|-34.140|25000|-5|148|87.98|150
15575316|-34.173|25000|2|149|87.89|150
15577819|-34.206|25000|-1|148|87.80|150
15580309|-34.240|25000|4|146|87.80|149
15582823|-34.273|25000|1|155|87.71|150
15585299|-34.306|25000|0|148|87.63|150
15587810|-34.339|25000|4|152|87.54|150
15590303|-34.373|25000|1|145|87.45|150
15592817|-34.406|25000|6|149|87.36|150
15595310|-34.439|25000|2|145|87.28|149
15597814|-34.472|25000|27|159|87.28|150
15600309|-34.506|25000|-2|145|87.19|150
15602816|-34.539|25000|1|156|87.10|150
15605301|-34.572|25000|14|147|87.01|150
15607816|-34.606|25000|-12|145|86.92|153
15610307|-34.639|25000|-12|147|86.92|150
15612815|-34.672|25000|4|149|86.84|151
15615300|-34.705|25000|0|149|86.75|150
15617812|-34.738|25000|-5|158|86.66|152
15620311|-34.772|25000|3|148|86.57|150
15622802|-34.805|25000|-1|146|86.48|150
15625302|-34.838|25000|8|147|86.40|149
15627812|-34.872|25000|6|148|86.40|151
15630312|-34.905|25000|1|149|86.31|150
15632819|-34.938|25000|1|149|86.22|152
15635306|-34.971|25000|1|146|86.13|150
15637800|-35.004|25000|1|146|86.04|151
15640310|-35.038|25000|-1|148|85.96|150
