Received new setpoint, speed, duration: -100.00, 6765933 
Calc'd Final Speed: 0.00 
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us] 
75430303|100.000|25000|-101|149|-103.62|151
75435312|100.000|25000|-120|154|-103.01|152
75440301|100.000|25000|-112|146|-102.39|151
75445309|100.000|25000|-120|147|-101.78|151
75450311|100.000|25000|-94|147|-101.16|150
75455302|100.000|25000|-40|147|-100.55|152
75460308|100.000|25000|-21|147|-100.02|151
75465312|100.000|25000|-24|148|-99.49|151
75470314|100.000|25000|-21|146|-98.88|152
75475303|100.000|25000|-31|148|-98.35|151
75480314|100.000|25000|-48|148|-97.73|151
75485307|100.000|25000|-73|148|-97.12|157
75490319|100.000|25000|-59|147|-96.59|160
75495298|100.000|25000|-85|147|-95.98|150
75500307|100.000|25000|-115|148|-95.36|150
75505311|100.000|25000|-102|147|-94.83|148
75510302|100.000|25000|-119|147|-94.22|151
75515301|100.000|25000|-74|147|-93.69|150
75520304|100.000|25000|-50|148|-92.99|150
75525303|100.000|25000|-47|147|-92.46|149
75530311|100.000|25000|-46|147|-91.93|159
75535319|100.000|25000|-50|148|-91.41|157
75540305|100.000|25000|-64|146|-90.88|149
75545306|100.000|25000|-86|147|-90.26|150
75550302|100.000|25000|-110|147|-89.74|151
75555311|100.000|25000|-101|147|-89.12|150
75560304|100.000|25000|-122|147|-88.59|151
75565299|100.000|25000|-119|147|-87.98|149
75570300|100.000|25000|-64|147|-87.36|150
75575306|100.000|25000|-86|147|-86.84|150
75580312|100.000|25000|-31|147|-86.31|149
75585309|100.000|25000|-25|147|-85.78|150
75590300|100.000|25000|-35|147|-85.17|149
75595307|100.000|25000|-30|147|-84.64|150
75600309|100.000|25000|-47|147|-84.11|150
75605307|100.000|25000|-74|148|-83.58|150
75610311|100.000|25000|-106|148|-83.06|150
75615309|100.000|25000|-94|147|-82.53|150
75620305|100.000|25000|-122|148|-82.00|149
75625308|100.000|25000|-111|147|-81.39|150
75630308|100.000|25000|-51|146|-80.86|151
75635302|100.000|25000|-35|147|-80.33|150
75640298|100.000|25000|-38|146|-79.80|148
75645313|100.000|25000|-36|147|-79.28|149
75650306|100.000|25000|-46|147|-78.75|151
Received new setpoint, speed, duration: 0.00, 8487256
Calc'd Final Speed: 100.00
75655307|99.992|25000|-66|144|-78.22|150
75660312|99.933|25000|-57|147|-77.70|150
75665312|99.874|25000|-82|147|-77.17|150
75670305|99.815|25000|-95|148|-76.55|151
75675306|99.756|25000|-76|148|-76.03|150
75680301|99.697|25000|-88|148|-75.50|150
75685315|99.638|25000|-33|148|-74.97|150
75690311|99.579|25000|-22|148|-74.53|151
75695304|99.521|25000|-40|147|-73.92|150
75700300|99.462|25000|-66|148|-73.39|150
75705305|99.403|25000|-65|147|-72.86|149
75710299|99.344|25000|-108|147|-72.42|150
75715308|99.285|25000|-126|147|-71.89|151
75720307|99.226|25000|-80|147|-71.37|150
75725312|99.167|25000|-68|147|-70.75|150
75730312|99.108|25000|-43|148|-70.31|151
75735306|99.049|25000|-54|148|-69.79|150
75740311|98.990|25000|-87|148|-69.26|149
75745310|98.931|25000|-97|147|-68.82|150
75750303|98.873|25000|-121|147|-68.29|150
75755305|98.814|25000|-53|147|-67.85|150
75760308|98.755|25000|-19|146|-67.32|150
75765308|98.696|25000|-22|147|-66.80|150
75770312|98.637|25000|-44|147|-66.36|150
75775305|98.578|25000|-92|147|-65.92|150
75780309|98.519|25000|-91|148|-65.30|150
75785309|98.460|25000|-43|147|-64.78|149
75790304|98.401|25000|-44|148|-64.25|150
75795305|98.342|25000|-60|148|-63.81|150
75800301|98.283|25000|-108|148|-63.37|151
75805308|98.224|25000|-119|146|-62.93|151
75810301|98.166|25000|-99|148|-62.40|150
75815309|98.107|25000|-24|148|-61.96|150
75820307|98.048|25000|-41|147|-61.44|150
75825305|97.989|25000|-90|147|-61.00|150
75830301|97.930|25000|-107|148|-60.47|149
75835299|97.871|25000|-78|147|-59.94|151
75840302|97.812|25000|-33|147|-59.59|150
75845314|97.753|25000|-58|148|-59.06|151
75850301|97.694|25000|-96|147|-58.54|151
75855300|97.635|25000|-94|148|-58.18|150
75860314|97.576|25000|-27|148|-57.74|150
75865314|97.517|25000|-53|148|-57.22|149
75870308|97.459|25000|-119|148|-56.78|150
75875302|97.400|25000|-127|148|-56.34|150
75880310|97.341|25000|-45|147|-55.90|150
75885309|97.282|25000|-57|152|-55.37|150
75890303|97.223|25000|-116|148|-54.93|148
75895310|97.164|25000|-119|150|-54.58|151
75900303|97.105|25000|-20|148|-54.14|151
75905307|97.046|25000|-41|148|-53.61|151
75910302|96.987|25000|-112|149|-53.17|150
75915313|96.928|25000|-102|152|-52.73|151
75920318|96.869|25000|-43|156|-52.38|153
75925302|96.811|25000|-81|148|-51.94|150
75930308|96.752|25000|-121|147|-51.50|152
75935309|96.693|25000|-21|147|-51.06|152
75940311|96.634|25000|-25|147|-50.63|151
75945317|96.575|25000|-93|148|-50.19|152
75950318|96.516|25000|-70|151|-49.66|151
75955310|96.457|25000|-44|147|-49.22|152
75960307|96.398|25000|-59|147|-48.87|152
75965313|96.339|25000|-99|156|-48.43|151
75970303|96.280|25000|-24|147|-47.99|151
75975307|96.221|25000|-76|147|-47.55|153
75980312|96.162|25000|-121|146|-47.20|151
75985308|96.104|25000|-45|147|-46.76|150
75990304|96.045|25000|-63|148|-46.23|152
75995301|95.986|25000|-116|148|-45.79|151
76000309|95.927|25000|-16|148|-45.44|153
76005317|95.868|25000|-30|147|-45.00|159
76010326|95.809|25000|-109|148|-44.65|161
76015302|95.750|25000|-41|148|-44.21|150
76020303|95.691|25000|-78|147|-43.86|150
76025303|95.632|25000|-116|148|-43.51|150
76030307|95.573|25000|-25|148|-43.07|153
76035318|95.514|25000|-55|148|-42.63|155
76040307|95.456|25000|-113|147|-42.28|150
76045313|95.397|25000|-37|148|-41.84|150
76050314|95.338|25000|-61|146|-41.48|158
76055310|95.279|25000|-63|147|-41.04|149
76060311|95.220|25000|-38|147|-40.69|150
76065304|95.161|25000|-88|147|-40.25|149
76070304|95.102|25000|-70|147|-39.99|150
76075311|95.043|25000|-59|147|-39.55|149
76080302|94.984|25000|-112|147|-39.11|150
76085300|94.925|25000|-21|148|-38.76|151
76090313|94.866|25000|-62|148|-38.41|150
76095315|94.807|25000|-64|148|-37.97|150
76100309|94.749|25000|-61|147|-37.53|150
76105302|94.690|25000|-122|147|-37.09|149
76110300|94.631|25000|-28|148|-36.74|150
76115304|94.572|25000|-68|148|-36.30|149
76120300|94.513|25000|-66|147|-35.86|150
76125300|94.454|25000|-50|147|-35.51|150
76130308|94.395|25000|-93|148|-35.16|150
76135312|94.336|25000|-24|147|-34.80|149
76140300|94.277|25000|-103|148|-34.45|149
76145306|94.218|25000|-41|147|-34.01|150
76150299|94.160|25000|-92|148|-33.49|150
76155309|94.101|25000|-85|148|-33.13|150
76160300|94.042|25000|-36|147|-32.70|150
76165299|93.983|25000|-88|148|-32.34|150
76170307|93.924|25000|-54|147|-31.99|150
76175299|93.865|25000|-115|147|-31.64|150
76180308|93.806|25000|-17|147|-31.20|151
76185306|93.747|25000|-100|148|-30.85|150
76190305|93.688|25000|-27|146|-30.41|149
76195312|93.629|25000|-64|147|-30.06|149
76200305|93.570|25000|-24|148|-29.79|150
76205311|93.511|25000|-78|147|-29.36|151
76210313|93.452|25000|-49|148|-29.00|150
76215315|93.394|25000|-55|146|-28.65|150
76220307|93.335|25000|-77|147|-28.21|151
76225311|93.276|25000|-48|148|-27.86|151
76230298|93.217|25000|-49|146|-27.42|150
76235310|93.158|25000|-59|148|-26.98|150
76240309|93.099|25000|-102|146|-26.63|149
76245305|93.040|25000|-50|147|-26.28|150
76250300|92.981|25000|-56|147|-25.84|151
76255302|92.922|25000|-73|147|-25.40|149
76260314|92.863|25000|-47|147|-25.05|150
76265308|92.805|25000|-75|147|-24.61|150
76270311|92.746|25000|-44|148|-24.26|150
76275301|92.687|25000|-107|146|-23.91|150
76280315|92.628|25000|-25|148|-23.55|150
76285298|92.569|25000|-85|146|-23.12|149
76290316|92.510|25000|-40|147|-22.76|149
76295304|92.451|25000|-117|148|-22.32|150
76300307|92.392|25000|-21|147|-21.97|151
76305306|92.333|25000|-120|147|-21.62|150
76310307|92.274|25000|-45|146|-21.18|150
76315300|92.215|25000|-38|148|-20.83|149
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us]
76320375|92.157|25000|-93|148|-20.39|150
76325304|92.098|25000|-55|147|-20.04|150
76330307|92.039|25000|-101|146|-19.69|150
76335304|91.980|25000|-18|148|-19.25|150
76340311|91.921|25000|-107|147|-18.90|149
76345304|91.862|25000|-51|148|-18.46|149
76350316|91.803|25000|-95|148|-18.11|150
76355308|91.744|25000|-66|147|-17.67|150
76360299|91.685|25000|-32|147|-17.31|151
76365299|91.626|25000|-82|147|-16.87|150
76370306|91.567|25000|-31|147|-16.52|150
76375307|91.508|25000|-106|147|-16.17|149
76380299|91.450|25000|-74|148|-15.82|150
76385303|91.391|25000|-46|147|-15.38|150
76390310|91.332|25000|-83|147|-15.03|150
76395312|91.273|25000|-45|148|-14.59|150
76400312|91.214|25000|-85|148|-14.15|150
76405316|91.155|25000|-47|154|-13.80|150
76410304|91.096|25000|-35|148|-13.45|149
76415313|91.037|25000|-96|149|-13.01|151
76420308|90.978|25000|-53|148|-12.66|150
76425305|90.919|25000|-38|150|-12.30|150
76430313|90.860|25000|-93|150|-11.87|150
76435314|90.801|25000|-25|150|-11.51|150
76440309|90.743|25000|-58|148|-11.07|151
76445305|90.684|25000|-104|147|-10.63|152
76450312|90.625|25000|-18|147|-10.20|151
76455300|90.566|25000|-114|148|-9.76|152
76460311|90.507|25000|-66|148|-9.32|152
76465302|90.448|25000|-29|147|-8.96|152
76470323|90.389|25000|-119|157|-8.61|152
76475305|90.330|25000|-74|150|-8.17|153
76480311|90.271|25000|-18|154|-7.82|152
76485303|90.212|25000|-66|148|-7.38|152
76490303|90.154|25000|-107|147|-6.94|151
76495313|90.095|25000|-21|146|-6.59|152
76500311|90.036|25000|-81|147|-6.15|153
76505303|89.977|25000|-86|147|-5.80|152
76510305|89.918|25000|-47|147|-5.36|156
76515313|89.859|25000|-71|148|-5.01|158
76520301|89.800|25000|-116|147|-4.57|149
76525313|89.741|25000|-51|148|-4.13|151
76530304|89.682|25000|-42|148|-3.78|150
76535307|89.623|25000|-119|147|-3.25|151
76540311|89.564|25000|-68|147|-2.90|150
76545302|89.506|25000|-34|147|-2.46|149
76550304|89.447|25000|-26|147|-2.02|150
76555313|89.388|25000|-107|148|-1.67|150
76560314|89.329|25000|-59|148|-1.32|159
76565308|89.270|25000|-18|147|-0.88|149
76570301|89.211|25000|-45|148|-0.44|150
76575316|89.152|25000|-107|148|-0.09|150
76580313|89.093|25000|-44|148|-0.09|150
76585300|89.034|25000|-31|147|-0.09|150
76590310|88.975|25000|-33|147|1.32|150
76595310|88.916|25000|-117|147|1.76|150
76600314|88.857|25000|-61|148|2.11|151
76605308|88.799|25000|-12|147|2.55|150
76610302|88.740|25000|-44|148|2.90|150
76615310|88.681|25000|-107|148|3.34|149
76620315|88.622|25000|-64|148|3.87|151
76625314|88.563|25000|-39|147|4.22|149
76630299|88.504|25000|-21|147|4.66|150
76635309|88.445|25000|-66|147|5.10|151
76640313|88.386|25000|-109|146|5.45|150
76645304|88.327|25000|-54|147|5.89|150
76650307|88.268|25000|-50|148|6.33|151
76655311|88.209|25000|-23|147|6.77|150
76660315|88.150|25000|-112|148|7.21|151
76665300|88.092|25000|-90|147|7.65|150
76670308|88.033|25000|-77|148|8.09|149
76675308|87.974|25000|-51|148|8.44|150
76680311|87.915|25000|-19|147|8.88|150
76685306|87.856|25000|-53|147|9.40|149
76690314|87.797|25000|-112|147|9.84|150
76695311|87.738|25000|-112|147|10.28|149
76700314|87.679|25000|-76|147|10.72|149
76705303|87.620|25000|-35|146|11.16|149
76710304|87.561|25000|-36|147|11.60|151
76715309|87.502|25000|-21|147|12.13|149
76720310|87.444|25000|-53|148|12.57|150
76725302|87.385|25000|-110|147|13.01|149
76730310|87.326|25000|-83|148|13.54|149
76735305|87.267|25000|-56|147|13.97|149
76740309|87.208|25000|-53|147|14.41|149
76745302|87.149|25000|-39|147|14.85|150
76750298|87.090|25000|-18|147|15.29|150
76755309|87.031|25000|-48|147|15.73|150
76760303|86.972|25000|-91|148|16.17|151
76765300|86.913|25000|-118|148|16.61|150
76770303|86.854|25000|-77|147|17.05|150
76775306|86.796|25000|-82|148|17.58|150
76780303|86.737|25000|-65|148|18.02|151
76785303|86.678|25000|-42|147|18.46|150
76790303|86.619|25000|-46|147|18.90|149
76795302|86.560|25000|-20|148|19.42|151
76800309|86.501|25000|-32|147|19.95|150
76805300|86.442|25000|-27|148|20.48|150
76810308|86.383|25000|-116|146|20.83|149
76815309|86.324|25000|-107|148|21.27|150
76820311|86.265|25000|-123|148|21.80|150
76825301|86.206|25000|-116|148|22.24|149
76830303|86.148|25000|-118|147|22.68|150
76835301|86.089|25000|-73|147|23.20|149
76840307|86.030|25000|-78|147|23.73|150
76845302|85.971|25000|-77|148|24.17|150
76850307|85.912|25000|-60|148|24.70|151
76855310|85.853|25000|-54|147|25.14|149
76860305|85.794|25000|-35|147|25.66|150
76865299|85.735|25000|-43|148|26.02|150
76870301|85.676|25000|-41|148|26.54|150
76875308|85.617|25000|-36|148|26.98|150
76880314|85.558|25000|-23|147|27.42|150
76885301|85.500|25000|-46|146|27.86|151
76890310|85.441|25000|-25|147|28.39|150
76895315|85.382|25000|-28|147|28.92|149
76900311|85.323|25000|-25|146|29.44|149
76905307|85.264|25000|-38|148|29.97|150
76910306|85.205|25000|-24|147|30.41|150
76915308|85.146|25000|-53|148|30.94|151
76920320|85.087|25000|-21|148|31.38|150
76925307|85.028|25000|-33|150|31.99|150
76930306|84.969|25000|-39|149|32.52|150
76935315|84.910|25000|-51|148|32.96|151
76940306|84.851|25000|-28|151|33.40|150
76945303|84.793|25000|-63|148|33.93|150
76950309|84.734|25000|-55|148|34.45|151
76955300|84.675|25000|-66|147|34.89|151
76960315|84.616|25000|-62|147|35.42|152
76965310|84.557|25000|-75|147|35.95|152
76970301|84.498|25000|-84|147|36.47|150
76975311|84.439|25000|-116|147|36.91|151
76980309|84.380|25000|-97|149|37.53|152
76985316|84.321|25000|-101|155|37.97|152
76990314|84.262|25000|-119|148|38.50|153
76995309|84.203|25000|-61|147|39.02|152
77000315|84.144|25000|-70|154|39.46|151
77005320|84.086|25000|-37|148|39.99|159
77010306|84.027|25000|-31|148|40.43|153
77015316|83.968|25000|-33|146|40.96|152
77020317|83.909|25000|-52|148|41.57|153
77025307|83.850|25000|-33|147|42.10|151
77030313|83.791|25000|-80|147|42.54|151
77035304|83.732|25000|-86|148|43.15|150
77040301|83.673|25000|-102|146|43.59|150
77045304|83.614|25000|-117|148|44.12|151
77050307|83.555|25000|-94|148|44.65|150
77055302|83.497|25000|-45|147|45.18|151
77060309|83.438|25000|-21|147|45.70|155
77065306|83.379|25000|-29|148|46.23|151
77070303|83.320|25000|-40|148|46.76|150
77075310|83.261|25000|-73|147|47.29|155
77080315|83.202|25000|-101|147|47.81|157
77085308|83.143|25000|-114|148|48.34|150
77090307|83.084|25000|-97|147|48.87|150
77095312|83.025|25000|-19|148|49.39|150
77100307|82.966|25000|-35|147|49.92|150
77105307|82.907|25000|-42|148|50.45|150
77110313|82.848|25000|-75|146|51.06|150
77115312|82.789|25000|-98|148|51.50|150
77120307|82.731|25000|-81|147|52.03|150
77125312|82.672|25000|-42|147|52.56|149
77130300|82.613|25000|-20|147|53.00|149
77135300|82.554|25000|-52|148|53.61|150
77140316|82.495|25000|-71|148|54.05|150
77145306|82.436|25000|-100|147|54.58|150
77150300|82.377|25000|-111|148|55.11|150
77155309|82.318|25000|-18|147|55.63|150
77160306|82.259|25000|-49|147|56.16|150
77165311|82.200|25000|-65|147|56.69|149
77170300|82.142|25000|-101|147|57.30|149
77175300|82.083|25000|-117|148|57.83|150
77180308|82.024|25000|-21|146|58.27|149
77185307|81.965|25000|-55|147|58.80|151
77190312|81.906|25000|-43|146|59.33|150
77195299|81.847|25000|-86|148|59.85|150
77200301|81.788|25000|-77|148|60.38|150
77205312|81.729|25000|-19|147|60.91|151
77210314|81.670|25000|-69|148|61.44|150
77215305|81.611|25000|-76|147|61.96|151
77220315|81.552|25000|-88|148|62.49|150
77225311|81.493|25000|-36|148|63.02|151
77230309|81.435|25000|-34|147|63.46|149
77235313|81.376|25000|-83|147|63.98|150
77240303|81.317|25000|-126|148|64.51|149
77245314|81.258|25000|-28|148|65.04|150
77250302|81.199|25000|-44|148|65.48|150
77255309|81.140|25000|-59|148|66.09|150
77260312|81.081|25000|-113|148|66.62|150
77265298|81.022|25000|-31|146|67.06|150
77270315|80.963|25000|-51|148|67.59|150
77275304|80.904|25000|-117|147|68.12|149
77280312|80.845|25000|-89|148|68.64|150
77285303|80.787|25000|-18|148|69.08|150
77290308|80.728|25000|-60|148|69.61|149
77295306|80.669|25000|-118|146|70.14|150
77300301|80.610|25000|-41|148|70.66|150
77305309|80.551|25000|-49|148|71.19|150
77310305|80.492|25000|-91|147|71.72|149
77315313|80.433|25000|-35|147|72.16|150
77320313|80.374|25000|-30|147|72.69|150
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us]
77325384|80.315|25000|-58|147|73.12|149
77330299|80.256|25000|-113|147|73.56|151
77335310|80.197|25000|-32|147|74.09|150
77340309|80.138|25000|-41|147|74.53|149
77345308|80.080|25000|-119|148|75.06|150
77350310|80.021|25000|-40|147|75.59|150
77355299|79.962|25000|-42|147|76.11|151
77360299|79.903|25000|-104|147|76.55|150
77365299|79.844|25000|-53|147|77.08|149
77370306|79.785|25000|-32|147|77.61|150
77375300|79.726|25000|-116|147|78.05|150
77380301|79.667|25000|-32|148|78.49|150
77385300|79.608|25000|-42|147|79.01|150
77390308|79.549|25000|-120|147|79.45|150
77395307|79.490|25000|-39|148|79.98|149
77400311|79.431|25000|-60|147|80.51|151
77405303|79.373|25000|-102|147|80.95|149
77410305|79.314|25000|-36|147|81.39|150
77415313|79.255|25000|-69|148|81.91|150
77420303|79.196|25000|-63|147|82.35|150
77425308|79.137|25000|-23|147|82.79|151
77430304|79.078|25000|-100|149|83.32|150
77435308|79.019|25000|-22|150|83.76|151
77440301|78.960|25000|-70|148|84.20|150
77445313|78.901|25000|-128|148|84.64|150
77450300|78.843|25000|-21|149|85.17|150
77455302|78.784|25000|-87|149|85.61|150
77460311|78.725|25000|-43|154|86.13|152
77465301|78.666|25000|-49|147|86.57|151
